dataset_id,timestamp,s_pop,o_pop,question,possible_answers,answer,confidence,correct,score,false_answer_flag,idk_flag
10082,2026-01-25 23:43:01,160245,7182,Who was the composer of Neon Genesis Evangelion?,"[""Shirō Sagisu"", ""Shiro Sagisu"", ""Shirou Sagisu"", ""Shiroh Sagisu"", ""Shirow Sagisu"", ""Sagisu Shirō"", ""Sagisu Shiro"", ""Sagisu Shirou"", ""Sagisu Shiroh""]",Hideaki Anno,0.9,0,-1,1,0
10083,2026-01-25 23:43:02,11207,32175,Who was the composer of A Whole New World?,"[""Alan Menken"", ""Alan Irwin Menken""]",Alan Menken,0.9999,1,1,0,0
10084,2026-01-25 23:43:03,516,19255,Who was the composer of Spring Is Here?,"[""Richard Rodgers"", ""Richard Charles Rodgers""]",Richard Rodgers,0.95,1,1,0,0
10085,2026-01-25 23:43:04,11703,53559,Who was the composer of Over the Top?,"[""Giorgio Moroder"", ""Giovanni Giorgio Moroder"", ""Hansjörg Moroder""]",John Williams,0.9,0,-1,1,0
10086,2026-01-25 23:43:05,64610,917,Who was the composer of The Room?,"[""Mladen Milicevic""]",Tommy Wiseau,0.9,0,-1,1,0
10087,2026-01-25 23:43:06,4061,262826,Who was the composer of Part of Me?,"[""Bonnie McKee"", ""Bonnie Leigh McKee"", ""Max Martin"", ""Karl Martin Sandberg"", ""Martin White"", ""Katy Perry"", ""Katheryn Elizabeth Hudson Perry"", ""Katheryn Elizabeth Hudson"", ""Katheryn Hudson"", ""Katy Hudson"", ""Katheryn Perry""]",Katy Perry,0.95,1,1,0,0
10088,2026-01-25 23:43:07,3000,726665,Who was the composer of Be Prepared?,"[""Elton John"", ""Reg Dwight"", ""Sir Elton Hercules John"", ""Reginald Kenneth Dwight""]",Elton John,0.95,1,1,0,0
10089,2026-01-25 23:43:08,2456,41296,Who was the composer of The Nose?,"[""Dmitri Shostakovich"", ""Shostakovich"", ""Shosty"", ""Dmitrii Dmitrievich Shostakovich"", ""Dmitrij Šostakovič"", ""Dmitri Dmitrievitch Chostakovitch"", ""Dimitri Shostakovich""]",Dmitri Shostakovich,0.9999,1,1,0,0
10090,2026-01-25 23:43:09,4934,128327,Who was the composer of Crying?,"[""Roy Orbison"", ""Roy Kelton Orbison"", ""The Big O"", ""Lefty Wilbury"", ""Roy K. Orbison""]",Roy Orbison,0.95,1,1,0,0
10091,2026-01-25 23:43:10,186,1717,Who was the composer of Theater?,"[""Ralph Siegel"", ""Ralph Siegel Jr.""]",John Cage,0.95,0,-1,1,0
10092,2026-01-25 23:43:11,1525,21083,Who was the composer of Burn?,"[""David Coverdale"", ""David Jack Coverdale"", ""Jon Lord"", ""John Douglas Lord"", ""John “Jon” Douglas Lord"", ""John Lord"", ""Ian Paice"", ""Ian Anderson Paice"", ""00041106142 IPI""]","The composer of ""Burn"" is Alexander Ebert.",0.9,0,-1,1,0
10093,2026-01-25 23:43:12,1999,481,Who was the composer of Teenagers from Outer Space?,"[""Tom Graeff"", ""Thomas Lockyear Graeff""]",Paul Blaisdell,0.95,0,-1,1,0
10094,2026-01-25 23:43:13,69564,1398,Who was the composer of The O.C.?,"[""Christopher Tyng""]",Josh Schwartz,0.9,0,-1,1,0
10095,2026-01-25 23:43:14,9728,104264,Who was the composer of Wish You Were Here?,"[""David Gilmour"", ""David Jon Gilmour"", ""Dave Gilmour""]",Pink Floyd,0.95,0,-1,1,0
10096,2026-01-25 23:43:15,933638,487945,Who was the composer of Halloween?,"[""John Carpenter"", ""John Howard Carpenter""]",John Carpenter,0.9999,1,1,0,0
10097,2026-01-25 23:43:16,576,32175,Who was the composer of Something There?,"[""Alan Menken"", ""Alan Irwin Menken""]",Richard Rodgers,0.95,0,-1,1,0
10098,2026-01-25 23:43:17,447,1810,Who was the composer of BLUE?,"[""Jonna Lee"", ""ionnalee"", ""Jonna Emily Lee Nilsson"", ""Jonna Emily Lee""]",John Adams,0.95,0,-1,1,0
10099,2026-01-25 23:43:18,24896,373862,Who was the composer of Come Together?,"[""John Lennon"", ""John Winston Ono Lennon"", ""John Winston Lennon"", ""Lennon John"", ""John Ono Lennon"", ""Paul McCartney"", ""Sir Paul McCartney"", ""Macca"", ""James Paul McCartney""]",The Beatles,0.95,0,-1,1,0
10100,2026-01-25 23:43:19,1857,3939,Who was the composer of There Will Never Be Another You?,"[""Harry Warren"", ""Salvatore Antonio Guaragna""]",Harry Warren,0.95,1,1,0,0
10101,2026-01-25 23:43:20,1032,40724,Who was the composer of Chicago?,"[""Graham Nash"", ""Graham William Nash"", ""00199663308 IPI"", ""00022055628 IPI""]",John Kander,0.95,0,-1,1,0
10102,2026-01-25 23:43:21,135,3259,Who was the composer of Harp Concerto?,"[""Alberto Ginastera"", ""Alberto Evaristo Ginastera""]",Handel,0.95,0,-1,1,0
10103,2026-01-25 23:43:22,12549,138264,Who was the composer of How High?,"[""Method Man"", ""Clifford Smith"", ""Clifford M. Smith Jr.""]",John Legend,0.9,0,-1,1,0
10104,2026-01-25 23:43:54,1284,221169,Who was the composer of Piano Sonata No. 15?,"[""Ludwig van Beethoven"", ""Beethoven"", ""L. van Beethoven"", ""Ludvig van Beethoven"", ""Ludwig Van Beethoven"", ""L. Bethovenas"", ""Ludwik van Beethoven"", ""Louis van Beethoven"", ""L. v. Beethoven"", ""L. van Betkhoven""]",Wolfgang Amadeus Mozart,0.9999,0,-1,1,0
10105,2026-01-25 23:43:55,22434,1203,Who was the composer of The Last Starfighter?,"[""Craig Safan"", ""Craig Alan Safan""]",Craig Safan,0.9876,1,1,0,0
10106,2026-01-25 23:43:56,8667,9600,Who was the composer of Julie?,"[""Rajesh Roshan"", ""Rajesh Roshan Lal Nagrath""]",Jean Sibelius,0.95,0,-1,1,0
10107,2026-01-25 23:43:56,11210,42480,Who was the composer of Smooth?,"[""Itaal Shur"", ""Rob Thomas""]",Santana featuring Rob Thomas,0.9999,1,1,0,0
10108,2026-01-25 23:43:58,259,4153,Who was the composer of Tragedy?,"[""Andy McCoy"", ""Antti Hulkko""]",John Dowland,0.9,0,-1,1,0
10109,2026-01-25 23:43:58,4380,3229,Who was the composer of flOw?,"[""Austin Wintory""]",Austin Wintory,0.9999,1,1,0,0
10110,2026-01-25 23:43:59,1579,46605,Who was the composer of Manasellam?,"[""Ilaiyaraaja"", ""Ilayaraja"", ""Ilaya Raja"", ""Raja""]",Ilaiyaraaja,0.95,1,1,0,0
10111,2026-01-25 23:44:00,3145,1704,"Who was the composer of I Can't Give You Anything but Love, Baby?","[""Jimmy McHugh"", ""James Francis McHugh""]",Jimmy McHugh,0.95,1,1,0,0
10112,2026-01-25 23:44:01,525,243967,Who was the composer of May This Be Love?,"[""Jimi Hendrix"", ""Johnny Allen Hendrix"", ""James Marshall Hendrix"", ""Hendrix""]",Jimi Hendrix,0.95,1,1,0,0
10113,2026-01-25 23:44:02,1358,31824,Who was the composer of Erwartung?,"[""Arnold Schoenberg"", ""Arnold Schönberg"", ""A. Schenberg"", ""Arnold Franz Walter Schoenberg"", ""Arnold Schonberg"", ""Arnolʹd Shenberg"", ""A. Shenberg"", ""Arnold Franz Walter Schönberg""]",Arnold Schoenberg,0.9999,1,1,0,0
10114,2026-01-25 23:44:03,116766,13988,Who was the composer of Frozen?,"[""Christophe Beck"", ""Jean-Christophe Beck"", ""Robert Lopez"", ""Robert Joseph Lopez"", ""Kristen Anderson-Lopez"", ""Kristen Anderson"", ""Kristen Jane Anderson""]",Kristen Anderson-Lopez and Robert Lopez,0.9999,1,1,0,0
10115,2026-01-25 23:44:04,83985,9589,Who was the composer of Rocky?,"[""Bill Conti"", ""William Conti""]",Bill Conti,0.9999,1,1,0,0
10116,2026-01-25 23:44:05,39704,8203,Who was the composer of The Firm?,"[""Dave Grusin"", ""Robert David Grusin""]",Hans Zimmer,0.95,0,-1,1,0
10117,2026-01-25 23:44:06,2484,29673,Who was the composer of Sunny?,"[""Rahul Dev Burman"", ""R. D. Burman"", ""Pancham""]",Bobby Hebb,0.95,0,-1,1,0
10118,2026-01-25 23:44:07,119,11652,Who was the composer of La permission de dix heures?,"[""Jacques Offenbach"", ""Offenbach""]",Darius Milhaud,0.95,0,-1,1,0
10119,2026-01-25 23:44:08,26373,187949,Who was the composer of Back to School?,"[""Danny Elfman"", ""Daniel Robert Elfman""]",Jack Nitzsche,0.95,0,-1,1,0
10120,2026-01-25 23:44:09,311,9189,Who was the composer of Gone?,"[""Kara DioGuardi"", ""Kara DioGuaradi"", ""Kara Elizabeth DioGuardi""]",John Legend,0.9,0,-1,1,0
10121,2026-01-25 23:44:10,7542,3600,Who was the composer of Big B?,"[""Alphons Joseph""]",Ilaiyaraaja,0.95,0,-1,1,0
10122,2026-01-25 23:44:11,578,753723,Who was the composer of Breaking News?,"[""Michael Jackson"", ""MJ"", ""The King of Pop"", ""Michael Joe Jackson"", ""Michael Joseph Jackson"", ""M.J."", ""M. J."", ""King of Pop"", ""King of Music"", ""The King""]",John Williams,0.0,0,-1,1,0
10123,2026-01-25 23:44:12,6413,251,"Who was the composer of Suddenly, Last Summer?","[""Buxton Orr"", ""Malcolm Arnold"", ""Sir Malcolm Henry Arnold"", ""Malcolm Henry Arnold"", ""Sir Malcolm Arnold""]",Thomas Lanier Williams (Tennessee Williams),0.95,0,-1,1,0
10124,2026-01-25 23:44:13,7413,28851,Who was the composer of The Way It Is?,"[""Bruce Hornsby"", ""Bruce Randall Hornsby""]",Bruce Hornsby,0.9999,1,1,0,0
10125,2026-01-25 23:44:14,1248,1451,Who was the composer of I Bet?,"[""Ciara"", ""Ciara Princess Harris"", ""Ciara Princess Wilson"", ""Harmony Samuels"", ""Harmony David Samuels"", ""H-Money""]","The composer of ""I Bet"" is the American singer-songwriter, ""K. Michelle.""",0.9,0,-1,1,0
10126,2026-01-25 23:44:15,1166,8842,Who was the composer of The Miracle Maker?,"[""Anne Dudley"", ""Anne Jennifer Beckingham"", ""Anne Jennifer Dudley""]",Roger Waters,0.9,0,-1,1,0
10127,2026-01-25 23:44:17,787,1362,Who was the composer of Four?,"[""Eddie Vinson"", ""Eddie \""Cleanhead\"" Vinson""]",Steve Reich,0.98,0,-1,1,0
10128,2026-01-25 23:44:17,430,19255,Who was the composer of Rex?,"[""Richard Rodgers"", ""Richard Charles Rodgers""]",Igor Stravinsky,0.95,0,-1,1,0
10129,2026-01-25 23:44:19,10822,46605,Who was the composer of Friends?,"[""Ilaiyaraaja"", ""Ilayaraja"", ""Ilaya Raja"", ""Raja""]",Michael Skloff,0.95,0,-1,1,0
10130,2026-01-25 23:44:20,74976,44355,Who was the composer of Inside Out?,"[""Michael Giacchino"", ""Michael George Giacchino""]",Michael Giacchino,0.9999,1,1,0,0
10131,2026-01-25 23:44:20,226,113310,Who was the composer of Only You?,"[""Andrew Lloyd Webber"", ""Baron Lloyd-Webber"", ""Sir Andrew Lloyd Webber"", ""Andrew Lloyd Webber, Baron Lloyd-Webber"", ""The Rt Hon. The Lord Lloyd-Webber"", ""The Lord Lloyd-Webber"", ""Lord Lloyd-Webber""]",Buck Ram,0.95,0,-1,1,0
10132,2026-01-25 23:44:21,123783,210522,Who was the composer of Rent?,"[""Jonathan Larson"", ""Jonathan David Larson""]",Jonathan Larson,1.0,1,1,0,0
10133,2026-01-25 23:44:22,1468,19255,Who was the composer of Getting to Know You?,"[""Richard Rodgers"", ""Richard Charles Rodgers""]",Richard Rodgers,0.9999,1,1,0,0
10134,2026-01-25 23:44:23,1364,9543,Who was the composer of Only Hope?,"[""Jon Foreman"", ""Jonathan Mark Foreman""]",Mandy Moore,0.9,0,-1,1,0
10135,2026-01-25 23:44:24,219,5573,Who was the composer of All About Us?,"[""John Kander"", ""John Harold Kander""]",t.A.T.u.,0.95,0,-1,1,0
10136,2026-01-25 23:44:25,4701,503,Who was the composer of La Notte?,"[""Giorgio Gaslini""]",Giovanni Allevi,0.95,0,-1,1,0
10137,2026-01-25 23:44:26,167,26392,Who was the composer of From Above?,"[""Ben Folds"", ""Benjamin Scott Folds""]",John Adams,0.9,0,-1,1,0
10138,2026-01-25 23:44:27,2951,12324,Who was the composer of The Medium?,"[""Gian Carlo Menotti""]",Gian Carlo Menotti,0.9999,1,1,0,0
10139,2026-01-25 23:44:28,24406,373862,Who was the composer of Yesterday?,"[""John Lennon"", ""John Winston Ono Lennon"", ""John Winston Lennon"", ""Lennon John"", ""John Ono Lennon"", ""Paul McCartney"", ""Sir Paul McCartney"", ""Macca"", ""James Paul McCartney""]",Paul McCartney,0.9999,1,1,0,0
10140,2026-01-25 23:44:29,6211,12121,Who was the composer of Good Times?,"[""Nile Rodgers"", ""Nile Gregory Rodgers"", ""Nile Gregory Rodgers Jr."", ""Bernard Edwards""]",Nile Rodgers and Bernard Edwards,0.95,1,1,0,0
10141,2026-01-25 23:44:30,21025,14429,Who was the composer of Witness?,"[""Maurice Jarre"", ""Maurice-Alexis Jarre""]",John Williams,0.9999,0,-1,1,0
10142,2026-01-25 23:44:31,2754,1681,Who was the composer of The Promise?,"[""Debbie Wiseman""]",Tan Dun,0.95,0,-1,1,0
10143,2026-01-25 23:44:32,3157,16944,Who was the composer of Lion?,"[""Mani Sharma"", ""Yanamandra Venkata Subrahmanya Sharma""]",Nicholas Britell,0.98,0,-1,1,0
10144,2026-01-25 23:44:32,1209,4487,Who was the composer of Music?,"[""John Miles""]",Unknown,0.5,0,-1,1,1
10145,2026-01-25 23:44:33,39,378,Who was the composer of To The West?,"[""Henry Russell""]",John Adams,0.9,0,-1,1,0
10146,2026-01-25 23:44:34,262,684,Who was the composer of Let's Get Away from It All?,"[""Matt Dennis"", ""Matthew Loveland Dennis""]",Vernon Duke,0.95,0,-1,1,0
10147,2026-01-25 23:44:35,529,165,Who was the composer of Nerone?,"[""Arturo Toscanini"", ""Arrigo Boito"", ""Tobia Gorrio"", ""Arrigo Enrico Boito"", ""Enrico Giuseppe Giovanni Boito"", ""Vincenzo Tommasini""]",Arrigo Boito,0.95,1,1,0,0
10148,2026-01-25 23:44:36,1036,46605,Who was the composer of Sahasame Jeevitham?,"[""Ilaiyaraaja"", ""Ilayaraja"", ""Ilaya Raja"", ""Raja""]",M. M. Keeravani,0.95,0,-1,1,0
10149,2026-01-25 23:44:37,240,2653,Who was the composer of Kiss Me Again?,"[""Victor Herbert"", ""Victor August Herbert""]",Victor Herbert,0.9876,1,1,0,0
10150,2026-01-25 23:44:38,1388,453988,Who was the composer of Imagine?,"[""John Lennon"", ""John Winston Ono Lennon"", ""John Winston Lennon"", ""Lennon John"", ""John Ono Lennon""]",John Lennon,0.9999,1,1,0,0
10151,2026-01-25 23:44:39,5606,688955,Who was the composer of Barcelona?,"[""Freddie Mercury"", ""Farrokh Bulsara""]",Freddie Mercury and Montserrat Caballé,0.95,1,1,0,0
10152,2026-01-25 23:44:40,12433,13896,Who was the composer of The Relic?,"[""John Debney"", ""John C. Debney"", ""John Cardon Debney""]",John Barry,0.95,0,-1,1,0
10153,2026-01-25 23:44:41,449,52688,Who was the composer of Out of This World?,"[""Cole Porter"", ""Cole Albert Porter""]",Harold Arlen,0.9,0,-1,1,0
10154,2026-01-25 23:44:42,21937,4199,Who was the composer of Ever After?,"[""George Fenton"", ""George Richard Howe""]",George Fenton,0.95,1,1,0,0
10155,2026-01-25 23:44:43,334,649,"Who was the composer of Yvonne, Prinzessin von Burgund?","[""Boris Blacher""]",Paul Hindemith,0.9999,0,-1,1,0
10156,2026-01-25 23:44:44,1785,52688,Who was the composer of Les Girls?,"[""Cole Porter"", ""Cole Albert Porter""]",Cole Porter,0.9999,1,1,0,0
10157,2026-01-25 23:44:46,766,191320,Who was the composer of New Age?,"[""Lou Reed"", ""Lewis Allen Reed"", ""Lewis Allan Reed""]","The term ""New Age"" does not refer to a specific composer, as it encompasses a genre of music rather than a single work. However, notable composers associated with New Age music include Enya and Yanni.",0.75,0,-1,1,0
10158,2026-01-25 23:44:47,9240,9876,Who was the composer of Carrie?,"[""Michael Gore""]",John Williams,0.9999,0,-1,1,0
10159,2026-01-25 23:44:50,2719,46605,Who was the composer of Neengal Kettavai?,"[""Ilaiyaraaja"", ""Ilayaraja"", ""Ilaya Raja"", ""Raja""]",Yuvan Shankar Raja,0.95,1,1,0,0
10160,2026-01-25 23:44:51,165,52688,Who was the composer of Happy New Year?,"[""Cole Porter"", ""Cole Albert Porter""]",ABBA,0.9999,0,-1,1,0
10161,2026-01-25 23:44:52,827,2826,Who was the composer of Love?,"[""George Bruns"", ""George Edward Bruns""]",John Lennon,0.95,0,-1,1,0
10162,2026-01-25 23:44:53,68737,113310,Who was the composer of Cats?,"[""Andrew Lloyd Webber"", ""Baron Lloyd-Webber"", ""Sir Andrew Lloyd Webber"", ""Andrew Lloyd Webber, Baron Lloyd-Webber"", ""The Rt Hon. The Lord Lloyd-Webber"", ""The Lord Lloyd-Webber"", ""Lord Lloyd-Webber""]",Andrew Lloyd Webber,0.9999,1,1,0,0
10163,2026-01-25 23:44:54,361,2100,Who was the composer of Ziegfeld Follies of 1936?,"[""Vernon Duke"", ""Vladimir Dukelsky""]",Vincent Youmans,0.95,0,-1,1,0
10164,2026-01-25 23:44:55,734,25307,Who was the composer of Ice?,"[""Devi Sri Prasad"", ""DSP""]",John Cage,0.9,0,-1,1,0
10165,2026-01-25 23:44:56,23837,149695,Who was the composer of Pink Floyd – The Wall?,"[""Roger Waters"", ""George Roger Waters""]",Roger Waters,0.95,1,1,0,0
10166,2026-01-25 23:44:56,615,273103,Who was the composer of Pay Day?,"[""Charlie Chaplin"", ""Charles Spencer Chaplin"", ""Charles Chaplin"", ""Sir Charles Spencer Chaplin""]",John McCormack,0.9,0,-1,1,0
10167,2026-01-25 23:44:57,406,171213,Who was the composer of Brand New Day?,"[""Van Morrison"", ""George Morrison"", ""George Ivan Morrison"", ""Sir George Morrison"", ""Sir George Ivan Morrison"", ""Van the Man""]",Sting,0.95,0,-1,1,0
10168,2026-01-25 23:44:59,81738,282949,Who was the composer of Power?,"[""50 Cent"", ""Curtis Jackson"", ""Curtis James Jackson"", ""Curtis James Jackson III""]",Kanye West,0.95,0,-1,1,0
10169,2026-01-25 23:44:59,25415,3659,Who was the composer of Annie?,"[""Charles Strouse""]",Charles Strouse,0.9999,1,1,0,0
10170,2026-01-25 23:45:00,7911,4266,Who was the composer of California Gurls?,"[""Bonnie McKee"", ""Bonnie Leigh McKee"", ""Max Martin"", ""Karl Martin Sandberg"", ""Martin White"", ""Katy Perry"", ""Katheryn Elizabeth Hudson Perry"", ""Katheryn Elizabeth Hudson"", ""Katheryn Hudson"", ""Katy Hudson"", ""Katheryn Perry"", ""Snoop Dogg"", ""Snoop Doggy Dogg"", ""Bigg Snoop Dogg"", ""Snoop Lion"", ""Calvin Broadus"", ""Snoopzilla"", ""Cordozar Calvin Broadus"", ""Snoop D.O. Double G"", ""Snoop Rock"", ""Calvin Cordozar Broadus Jr."", ""Calvin Broadus Jr."", ""Cordozar Calvin Broadus Jr."", ""Keresztes Ildikó"", ""Calvin Corde Broadus"", ""Snoop-A-Loop"", ""Benny Blanco"", ""Benjamin Joseph Levin"", ""00503442298 IPI""]",Katy Perry,0.9,1,1,0,0
10171,2026-01-25 23:45:01,72,42435,Who was the composer of The Witch?,"[""Maurice Ravel"", ""Joseph-Maurice Ravel"", ""Maurice Joseph Ravel"", ""Joseph Maurice Ravel""]",Mark Korven,0.95,0,-1,1,0
10172,2026-01-25 23:45:02,74,70258,Who was the composer of Images?,"[""Claude Debussy"", ""Claud Debussy"", ""Debussy"", ""Claude Achille Debussy"", ""Achille Claude Debussy"", ""C. Debussy"", ""Claude-Achille Debussy"", ""Achille-Claude"", ""Achille-Claude Debussy""]",Claude Debussy,0.9999,1,1,0,0
10173,2026-01-25 23:45:03,6553,6553,Who was the composer of One Last Time?,"[""Giorgio Tuinfort"", ""Giorgio Hesdey Tuinfort"", ""Savan Kotecha"", ""Savan Harish Kotecha"", ""Rami Yacoub"", ""Rami"", ""Carl Falk"", ""Carl Anthony Falk-Gramer""]",Ariana Grande,0.9,0,-1,1,0
10174,2026-01-25 23:45:04,5958,44671,Who was the composer of On the Town?,"[""Leonard Bernstein"", ""Louis Bernstein""]",Leonard Bernstein,0.9999,1,1,0,0
10175,2026-01-25 23:45:05,1192,113310,Who was the composer of Gumshoe?,"[""Andrew Lloyd Webber"", ""Baron Lloyd-Webber"", ""Sir Andrew Lloyd Webber"", ""Andrew Lloyd Webber, Baron Lloyd-Webber"", ""The Rt Hon. The Lord Lloyd-Webber"", ""The Lord Lloyd-Webber"", ""Lord Lloyd-Webber""]",Neil Innes,0.95,0,-1,1,0
10176,2026-01-25 23:45:06,2367,25246,Who was the composer of Hero?,"[""Gopi Sundar""]",Tan Dun,0.95,0,-1,1,0
10177,2026-01-25 23:45:07,316,221154,Who was the composer of Downtown?,"[""Neil Young"", ""Neil Percival Young"", ""Shakey"", ""Godfather of Grunge"", ""Neil Percival Kenneth Robert Ragland Young""]",Petula Clark,0.95,0,-1,1,0
10178,2026-01-25 23:45:08,1127,1419,Who was the composer of Love Letters in the Sand?,"[""John Frederick Coots"", ""J. Fred Coots""]",Pat Boone,0.9,0,-1,1,0
10179,2026-01-25 23:45:09,5825,54492,Who was the composer of The Paper?,"[""Randy Newman"", ""Randall Stuart Newman"", ""Randall S. Newman""]",John Adams,0.95,0,-1,1,0
10180,2026-01-25 23:45:10,906,5554,Who was the composer of Satyam?,"[""K. V. Mahadevan"", ""Krishnankoil Venkadachalam Mahadevan""]",Satyam was composed by the Indian composer Ilaiyaraaja.,0.9,0,-1,1,0
10181,2026-01-25 23:45:11,28686,57787,Who was the composer of The Mission?,"[""Ennio Morricone"", ""Dan Savio"", ""Leo Nichols""]",Ennio Morricone,0.9999,1,1,0,0
10182,2026-01-25 23:45:12,33405,57788,Who was the composer of Into the Woods?,"[""Stephen Sondheim"", ""Stephen Joshua Sondheim""]",Stephen Sondheim,1.0,1,1,0,0
10183,2026-01-25 23:45:13,20784,45282,Who was the composer of Messiah?,"[""George Frideric Handel"", ""Handel"", ""G. F. Handel"", ""Georg Friedrich Händel"", ""George Frederick Handel"", ""G. F. Händel"", ""Händel"", ""George Frideric""]",George Frideric Handel,1.0,1,1,0,0
10184,2026-01-25 23:45:14,13147,6645,Who was the composer of Loud?,"[""Alex da Kid"", ""Alexander Grant"", ""Alex Grant"", ""Alexander Junior Grant""]",A. R. Rahman,0.95,0,-1,1,0
10185,2026-01-25 23:45:15,366,12089,Who was the composer of Mitti?,"[""Mika Singh"", ""King Mika Singh""]",A. R. Rahman,0.9,0,-1,1,0
10186,2026-01-25 23:45:16,74050,10057,Who was the composer of Cloud Atlas?,"[""Tom Tykwer"", ""Reinhold Heil"", ""Reinhold E. Heil""]","Tom Tykwer, Johnny Klimek, and Reinhold Heil",0.95,1,1,0,0
10187,2026-01-25 23:45:17,1728,29180,Who was the composer of Symphony No. 1?,"[""Sergei Prokofiev"", ""Sergei Sergeyevich Prokofiev"", ""Sergej Sergeevič Prokofʹev"", ""Sergey Prokofiev"", ""Sergej Prokofjev"", ""Sergiusz Prokofiew"", ""Serge Prokofiev"", ""Serge Sergevitch Prokofieff"", ""Serge Prokofieff""]",Gustav Mahler,0.9,0,-1,1,0
10188,2026-01-25 23:45:18,1347,471777,Who was the composer of Sue?,"[""Maria Schneider"", ""Maria Lynn Schneider"", ""David Bowie"", ""David Robert Jones"", ""David Jones"", ""Bowie"", ""Davy Jones"", ""Thin White Duke"", ""Halloween Jack""]",John Cale,0.95,0,-1,1,0
10189,2026-01-25 23:45:19,30036,187949,Who was the composer of To Die For?,"[""Danny Elfman"", ""Daniel Robert Elfman""]",David Arnold,0.95,0,-1,1,0
10190,2026-01-25 23:45:20,6215,46605,Who was the composer of Saagara Sangamam?,"[""Ilaiyaraaja"", ""Ilayaraja"", ""Ilaya Raja"", ""Raja""]",Ilaiyaraaja,0.95,1,1,0,0
10191,2026-01-25 23:45:21,796,19255,Who was the composer of Higher and Higher?,"[""Richard Rodgers"", ""Richard Charles Rodgers""]",Frank Loesser,0.95,0,-1,1,0
10192,2026-01-25 23:45:22,11869,9496,Who was the composer of Chrono Cross?,"[""Yasunori Mitsuda""]",Yasunori Mitsuda,0.9999,1,1,0,0
10193,2026-01-25 23:45:23,447,564,Who was the composer of Gimmie Dat?,"[""Soundz""]","The composer of ""Gimmie Dat"" is Ciara.",0.95,0,-1,1,0
10194,2026-01-25 23:45:24,8064,8811,Who was the composer of Norma?,"[""Vincenzo Bellini"", ""Bellini"", ""Vincenzo Salvatore Carmelo Francesco Bellini""]",Vincenzo Bellini,0.9999,1,1,0,0
10195,2026-01-25 23:45:25,17401,1761,Who was the composer of From Beyond?,"[""Richard Band"", ""Richard Howard Band""]",John Carpenter,0.9,0,-1,1,0
10196,2026-01-25 23:45:26,3181,321230,Who was the composer of Love You To?,"[""George Harrison"", ""The Quiet Beatle"", ""Nelson Wilbury"", ""00013482508 IPI""]",George Harrison,0.9999,1,1,0,0
10197,2026-01-25 23:45:27,919,3348,Who was the composer of Time?,"[""Rahul Raj""]",Hans Zimmer,0.98,0,-1,1,0
10198,2026-01-25 23:45:28,163,594,Who was the composer of Estate?,"[""Bruno Martino""]",Bruno Martino,0.95,1,1,0,0
10199,2026-01-25 23:45:29,2501,45958,Who was the composer of Bala?,"[""Yuvan Shankar Raja""]",A. R. Rahman,0.9,0,-1,1,0
10200,2026-01-25 23:45:30,1417,2419,Who was the composer of Bad Things?,"[""Jace Everett""]",Jace Everett,0.9876,1,1,0,0
10201,2026-01-25 23:45:31,11466,264097,Who was the composer of The End?,"[""Jim Morrison"", ""James Douglas \""Jim\"" Morrison"", ""Mr. Mojo Risin'"", ""The Lizard King"", ""James Douglas Morrison""]",The End was composed by Jim Morrison and The Doors.,0.9,1,1,0,0
10202,2026-01-25 23:45:32,1222,57270,Who was the composer of Bajazet?,"[""Antonio Vivaldi"", ""Prete rosso"", ""Antonio Vivarudi"", ""Antonio Luciano Vivaldi"", ""Vivaldi"", ""Antonio Lucio Vivaldi"", ""A. Vivaldis""]",Antonio Vivaldi,0.95,1,1,0,0
10203,2026-01-25 23:45:33,270,31824,Who was the composer of Zwei Klavierstücke?,"[""Arnold Schoenberg"", ""Arnold Schönberg"", ""A. Schenberg"", ""Arnold Franz Walter Schoenberg"", ""Arnold Schonberg"", ""Arnolʹd Shenberg"", ""A. Shenberg"", ""Arnold Franz Walter Schönberg""]",Johannes Brahms,0.95,0,-1,1,0
10204,2026-01-25 23:45:34,11633,26495,Who was the composer of Phenomenon?,"[""Thomas Newman"", ""Thomas Montgomery Newman""]",John Debney,0.95,0,-1,1,0
10205,2026-01-25 23:45:35,1712,25307,Who was the composer of Current?,"[""Devi Sri Prasad"", ""DSP""]",John Adams,0.95,0,-1,1,0
10206,2026-01-25 23:45:36,1724,151490,Who was the composer of Little Green?,"[""Joni Mitchell"", ""Roberta Joan Anderson"", ""Roberta Joan \""Joni\"" Mitchell""]",Joni Mitchell,0.95,1,1,0,0
10207,2026-01-25 23:45:37,1381,922,Who was the composer of Easy Living?,"[""Ralph Rainger"", ""Ralph Reichenthal""]",Ralph Rainger,0.9999,1,1,0,0
10208,2026-01-25 23:45:38,540,3458,Who was the composer of Iris?,"[""Pietro Mascagni""]",Pietro Mascagni,0.98,1,1,0,0
10209,2026-01-25 23:45:39,4979,25307,Who was the composer of King?,"[""Devi Sri Prasad"", ""DSP""]",Aulis Sallinen,0.95,0,-1,1,0
10210,2026-01-25 23:45:40,334,3406,Who was the composer of Bugs Bunny on Broadway?,"[""Carl Stalling"", ""Carl W. Stalling""]",Chuck Jones,0.9,0,-1,1,0
10211,2026-01-25 23:45:41,7842,1620,Who was the composer of Shenmue?,"[""Takenobu Mitsuyoshi""]",Yuzo Koshiro,0.95,0,-1,1,0
